CountryCode,CountryName,CoverageType,RequestYear,DataYear,DataType,PovertyLine,HeadCount,PovGap,PovGapSqr,ReqYearPopulation,PovertyLine.extreme,HeadCount.extreme,PovGap.extreme,PovGapSqr.extreme
SDN,Sudan,N,2013,2009,X,1.846525,0.07618305,0.01964943,0.007706389,36.849918,1.9,0.08220498,0.02133727,0.008415937
SDN,Sudan,N,2015,2009,X,1.846525,0.06966291,0.01821547,0.007090912,38.647803,1.9,0.07665174,0.01975454,0.007750655
SEN,Senegal,N,1981,1991.25,X,1.431744,0.5340562,0.251424,0.1485946,5.750338,1.9,0.6493517,0.3361093,0.2127396
SEN,Senegal,N,1984,1991.25,X,1.431744,0.5474161,0.2605507,0.1552649,6.289327,1.9,0.6617979,0.3461874,0.2207154
SEN,Senegal,N,1987,1991.25,X,1.431744,0.5347689,0.2519069,0.1489461,6.893896,1.9,0.6500193,0.3366444,0.2131612
SEN,Senegal,N,1990,1991.25,X,1.431744,0.5619712,0.2706767,0.1627337,7.555617,1.9,0.6751927,0.3572832,0.2295834
SEN,Senegal,N,1993,,X,1.431744,0.4639451,0.1869834,0.101571,8.27217,1.9,0.6127874,0.2745457,0.1585569
SEN,Senegal,N,1996,,X,1.431744,0.3829931,0.1159645,0.04875352,8.974077,1.9,0.5590242,0.2045371,0.09784433
SEN,Senegal,N,1999,,X,1.431744,0.3244062,0.09030602,0.03554488,9.645957,1.9,0.500969,0.1707102,0.07725052
SEN,Senegal,N,2002,,X,1.431744,0.3089382,0.08554529,0.03388548,10.396861,1.9,0.4814958,0.1625503,0.07344865
SEN,Senegal,N,2005,,X,1.431744,0.2320997,0.06530134,0.02753795,11.251266,1.9,0.3828551,0.1253142,0.05714771
SEN,Senegal,N,2008,,X,1.431744,0.22082,0.06250976,0.0274013,12.203957,1.9,0.3638711,0.1195851,0.05519612
SEN,Senegal,N,2010,,X,1.431744,0.2278963,0.06464707,0.02871841,12.916229,1.9,0.3718417,0.1233654,0.05724785
SEN,Senegal,N,2011,,X,1.431744,0.2379286,0.06784095,0.03031241,13.30091,1.9,0.3813885,0.128443,0.05998859
SEN,Senegal,N,2012,2011.29,X,1.431744,0.2283102,0.06506127,0.02914489,13.703513,1.9,0.3746986,0.1243372,0.05778975
SEN,Senegal,N,2013,2011.29,X,1.431744,0.2309932,0.06541144,0.02929849,14.12032,1.9,0.3752331,0.1248714,0.0580741
SEN,Senegal,N,2015,2011.29,X,1.431744,0.1907109,0.05555922,0.02484217,14.976994,1.9,0.3391969,0.108598,0.04966872
SLB,Solomon Islands,N,1990,2005,X,1.259351,0.2001022,0.06205893,0.02820787,0.31184,1.9,0.396848,0.1422263,0.07053367
SLB,Solomon Islands,N,1993,2005,X,1.259351,0.153905,0.04560465,0.0204608,0.339456,1.9,0.3256513,0.111211,0.05349428
SLB,Solomon Islands,N,1996,2005,X,1.259351,0.1208138,0.03602459,0.01605413,0.369469,1.9,0.2764169,0.09171867,0.04306568
SLB,Solomon Islands,N,1999,2005,X,1.259351,0.1512983,0.04416474,0.01980274,0.401538,1.9,0.315707,0.1083983,0.05197723
SLB,Solomon Islands,N,2002,2005,X,1.259351,0.2844723,0.09541575,0.04502352,0.435262,1.9,0.50173,0.1984432,0.1038999
SLB,Solomon Islands,N,2005,2005,X,1.259351,0.2509767,0.0797711,0.03690806,0.469885,1.9,0.4556386,0.1728112,0.08831532
SLB,Solomon Islands,N,2008,,X,1.259351,0.1721409,0.05065577,0.02220647,0.504477,1.9,0.3650663,0.1238709,0.05912941
SLB,Solomon Islands,N,2010,,X,1.259351,0.1515832,0.04257492,0.01789568,0.52779,1.9,0.3424094,0.1113912,0.05118481
SLB,Solomon Islands,N,2011,,X,1.259351,0.117302,0.03108497,0.01242254,0.539614,1.9,0.2919588,0.08822632,0.03874009
SLB,Solomon Islands,N,2012,,X,1.259351,0.1015234,0.02527475,0.009557388,0.551531,1.9,0.2698117,0.07722139,0.03259408
SLB,Solomon Islands,N,2013,2013,X,1.259351,0.08872324,0.0203933,0.007108828,0.563513,1.9,0.2514252,0.06830231,0.02749539
SLB,Solomon Islands,N,2015,2013,X,1.259351,0.08606261,0.02001193,0.00695869,0.587482,1.9,0.2478318,0.06726811,0.02703339
SLE,Sierra Leone,N,1981,1989.75,X,1.073372,0.4989756,0.3534729,0.297285,3.445277,1.9,0.6243953,0.4455436,0.3716532
SLE,Sierra Leone,N,1984,1989.75,X,1.073372,0.5000567,0.3542903,0.2979167,3.699467,1.9,0.6257728,0.4465484,0.3724836
SLE,Sierra Leone,N,1987,1989.75,X,1.073372,0.5116485,0.3630052,0.3047069,4.034668,1.9,0.6404515,0.4572769,0.3813635
SLE,Sierra Leone,N,1990,,X,1.073372,0.5251712,0.3717988,0.3110419,4.312246,1.9,0.6625896,0.4701927,0.390887
SLE,Sierra Leone,N,1993,,X,1.073372,0.4929935,0.3234824,0.2632017,4.307299,1.9,0.6841948,0.4422279,0.3498692
SLE,Sierra Leone,N,1996,,X,1.073372,0.4545096,0.2623678,0.2025245,4.28235,1.9,0.6916013,0.4026575,0.2968269
SLE,Sierra Leone,N,1999,,X,1.073372,0.4388188,0.2085237,0.1437281,4.437803,1.9,0.7180232,0.3765348,0.252241
SLE,Sierra Leone,N,2002,,X,1.073372,0.3116428,0.1071273,0.0588951,4.957216,1.9,0.6393885,0.2754904,0.154636
SLE,Sierra Leone,N,2005,,X,1.073372,0.2352489,0.05912361,0.02242121,5.658379,1.9,0.5919613,0.2205054,0.1062674
SLE,Sierra Leone,N,2008,,X,1.073372,0.1883272,0.04440644,0.01634767,6.165372,1.9,0.5600906,0.1931285,0.08834665
SLE,Sierra Leone,N,2010,,X,1.073372,0.1612734,0.03598273,0.01293495,6.45872,1.9,0.5393746,0.1768877,0.07785763
SLE,Sierra Leone,N,2011,2011,X,1.073372,0.1454685,0.03120652,0.01105666,6.611692,1.9,0.5220606,0.166637,0.07153802
SLE,Sierra Leone,N,2012,2011,X,1.073372,0.09392945,0.02041046,0.007163273,6.766103,1.9,0.4410465,0.1269608,0.05135822
SLE,Sierra Leone,N,2013,2011,X,1.073372,0.05371076,0.01116371,0.003857775,6.922079,1.9,0.3188773,0.08139602,0.03056505
SLE,Sierra Leone,N,2015,2011,X,1.073372,0.1189681,0.02581144,0.009104499,7.237025,1.9,0.4846019,0.1481922,0.06189855
SLV,El Salvador,N,1981,1989,Y,2.732827,0.2335725,0.1303653,0.1083955,4.655364,1.9,0.160517,0.1012556,0.1000163
SLV,El Salvador,N,1984,1989,Y,2.732827,0.2588047,0.1412275,0.1133048,4.858532,1.9,0.1774307,0.1076041,0.1008084
SLV,El Salvador,N,1987,1989,Y,2.732827,0.2645318,0.1437388,0.114509,5.053714,1.9,0.1813107,0.1091005,0.1011198
SLV,El Salvador,N,1990,,Y,2.732827,0.2584643,0.134657,0.1025541,5.254984,1.9,0.1742466,0.09891802,0.08394619
SLV,El Salvador,N,1993,,Y,2.732827,0.263965,0.1187189,0.07653125,5.474,1.9,0.1643166,0.07757627,0.05267622
SLV,El Salvador,N,1996,1996,Y,2.732827,0.2327806,0.09788077,0.05769387,5.671925,1.9,0.1408605,0.05858643,0.03486457
SLV,El Salvador,N,1999,1999,Y,2.732827,0.2407699,0.1233542,0.08725345,5.825187,1.9,0.162639,0.08906347,0.06621374
SLV,El Salvador,N,2002,2002,Y,2.732827,0.2111681,0.09617573,0.05967701,5.940303,1.9,0.1398741,0.06176738,0.03805081
SLV,El Salvador,N,2005,2005,Y,2.732827,0.1787338,0.07143676,0.04041592,6.028961,1.9,0.1040319,0.04029301,0.02330046
SLV,El Salvador,N,2008,2008,Y,2.732827,0.1417759,0.04462554,0.01970035,6.110301,1.9,0.06746473,0.01786497,0.007093661
SLV,El Salvador,N,2010,2010,Y,2.732827,0.1304092,0.03758837,0.01595313,6.164626,1.9,0.05502015,0.01403506,0.005546134
SLV,El Salvador,N,2011,2011,Y,2.732827,0.1159333,0.03198059,0.01275394,6.19256,1.9,0.04543772,0.01065986,0.003787938
SLV,El Salvador,N,2012,2012,Y,2.732827,0.09899287,0.02746266,0.0111635,6.221246,1.9,0.04100658,0.009558551,0.003492498
SLV,El Salvador,N,2013,2013,Y,2.732827,0.08552589,0.02227361,0.008805812,6.250777,1.9,0.03221617,0.007373386,0.002631639
SLV,El Salvador,N,2015,2015,Y,2.732827,0.06474524,0.01474887,0.005247507,6.312478,1.9,0.01925052,0.003958761,0.00130309
SRB,Serbia,N,1981,2002,X,4.328148,0.004272427,0.0007455624,0.0002021923,7.405,1.9,3.62489e-05,1.04628e-06,3.019958e-08
SRB,Serbia,N,1984,2002,X,4.328148,0.004502585,0.0007533308,0.0002044762,7.489,1.9,3.62489e-05,1.119818e-06,3.459395e-08
SRB,Serbia,N,1987,2002,X,4.328148,0.004156267,0.0007186744,0.0001939819,7.558,1.9,3.62489e-05,7.745958e-07,1.655219e-08
SRB,Serbia,N,1990,2002,X,4.328148,0.006807598,0.001264415,0.0003593699,7.586,1.9,3.62489e-05,4.719134e-06,6.143698e-07
SRB,Serbia,N,1993,2002,X,4.328148,0.1160904,0.02633059,0.009344705,7.699307,1.9,0.006441311,0.00114857,0.0003213691
SRB,Serbia,N,1996,2002,X,4.328148,0.1025864,0.02274055,0.007999233,7.617794,1.9,0.005163416,0.0009325136,0.0002578145
SRB,Serbia,N,1999,2002,X,4.328148,0.09561127,0.02090019,0.007327365,7.540401,1.9,0.005163416,0.0008308657,0.0002274477
SRB,Serbia,N,2002,2002,X,4.328148,0.0453112,0.009443809,0.003183549,7.496522,1.9,0.00166172,0.0002664766,6.663403e-05
SRB,Serbia,N,2005,2005,X,4.328148,0.09291532,0.02381528,0.009962449,7.440769,1.9,0.008792799,0.002403938,0.0009673919
SRB,Serbia,N,2008,2008,X,4.328148,0.02967251,0.006296195,0.002319572,7.350222,1.9,0.00111986,0.000307384,0.0001637046
SRB,Serbia,N,2010,2010,X,4.328148,0.05261357,0.0117771,0.00410444,7.291436,1.9,0.001995338,0.0001908179,3.568251e-05
SRB,Serbia,N,2011,,X,4.328148,0.05128282,0.01113873,0.003843177,7.234099,1.9,0.001699823,0.0002345988,5.08604e-05
SRB,Serbia,N,2012,2012,Y,4.328148,0.1574934,0.07119619,0.04615072,7.199077,1.9,0.05489526,0.02972606,0.0226255
SRB,Serbia,N,2013,2013,X,4.328148,0.05740989,0.01196584,0.004082127,7.164132,1.9,0.002926856,0.0004103364,0.0001006194
SRB,Serbia,N,2015,2015,X,4.328148,0.03081693,0.006346964,0.002190238,7.095383,1.9,0.001029383,0.0002703507,0.0001320116
SSD,South Sudan,N,2008,2009,X,1.528078,0.3391182,0.1422673,0.08144145,9.263136,1.9,0.4293023,0.1905124,0.111789
SSD,South Sudan,N,2010,2009,X,1.528078,0.3341408,0.1384608,0.07910676,10.067192,1.9,0.4237664,0.1858847,0.1087613
SSD,South Sudan,N,2011,2009,X,1.528078,0.3681754,0.1556675,0.0897163,10.448857,1.9,0.4542838,0.2064716,0.122421
SSD,South Sudan,N,2012,2009,X,1.528078,0.6422483,0.3285212,0.2103057,10.818258,1.9,0.7310156,0.3988803,0.2652552
SSD,South Sudan,N,2013,2009,X,1.528078,0.6045435,0.3006234,0.1895009,11.17749,1.9,0.694871,0.3690665,0.241566
SSD,South Sudan,N,2015,2009,X,1.528078,0.6426342,0.3294173,0.2109823,11.882136,1.9,0.7325803,0.3998305,0.2660199
STP,Sao Tome and Principe,N,2010,2010,X,1.212163,0.09370911,0.01745525,0.00554926,0.174776,1.9,0.3227887,0.08606288,0.0322681
STP,Sao Tome and Principe,N,2011,2010,X,1.212163,0.08017736,0.01603048,0.005086431,0.1788,1.9,0.3153514,0.08129575,0.03013952
STP,Sao Tome and Principe,N,2012,2010,X,1.212163,0.07571413,0.01552256,0.00490698,0.182889,1.9,0.3081721,0.07935643,0.02929696
STP,Sao Tome and Principe,N,2013,2010,X,1.212163,0.06803885,0.01408342,0.004409063,0.187045,1.9,0.292029,0.07386763,0.02691512
STP,Sao Tome and Principe,N,2015,2010,X,1.212163,0.05677329,0.01125495,0.003424001,0.195553,1.9,0.2581806,0.06233961,0.021992
SWZ,Eswatini,N,1981,1994.83,X,1.852238,0.9059051,0.637843,0.4951383,0.621276,1.9,0.909803,0.644631,0.5023929
SWZ,Eswatini,N,1984,1994.83,X,1.852238,0.9069715,0.6396844,0.4971008,0.679976,1.9,0.9108334,0.6464524,0.5043489
SWZ,Eswatini,N,1987,1994.83,X,1.852238,0.8777773,0.5929274,0.4484678,0.766707,1.9,0.8825774,0.6001488,0.4558203
SWZ,Eswatini,N,1990,1994.83,X,1.852238,0.8195071,0.5138007,0.3724959,0.861373,1.9,0.8260401,0.5215683,0.3797054
SWZ,Eswatini,N,1993,1994.83,X,1.852238,0.8170035,0.5108699,0.3697906,0.924025,1.9,0.8236023,0.5186491,0.3769891
SWZ,Eswatini,N,1996,,X,1.852238,0.6510747,0.3425099,0.221616,0.981764,1.9,0.6606492,0.3503877,0.2278146
SWZ,Eswatini,N,1999,,X,1.852238,0.49455,0.2008878,0.1079451,1.045629,1.9,0.5038081,0.2083939,0.1127468
SWZ,Eswatini,N,2002,,X,1.852238,0.4627951,0.165381,0.07897005,1.08093,1.9,0.4748334,0.1729911,0.08344982
SWZ,Eswatini,N,2005,,X,1.852238,0.4331816,0.1600725,0.07893171,1.105873,1.9,0.4491315,0.16715,0.08313609
SWZ,Eswatini,N,2008,,X,1.852238,0.4154534,0.1586853,0.08098899,1.158897,1.9,0.4265552,0.1652383,0.08500979
SWZ,Eswatini,N,2010,2009.25,X,1.852238,0.4041492,0.156517,0.08082746,1.202843,1.9,0.4134178,0.1628788,0.08474415
SWZ,Eswatini,N,2011,2009.25,X,1.852238,0.4022687,0.1555883,0.08025964,1.225258,1.9,0.4117036,0.1619387,0.08415792
SWZ,Eswatini,N,2012,2009.25,X,1.852238,0.3921637,0.1488643,0.07617658,1.248158,1.9,0.4005601,0.1550656,0.07994015
SWZ,Eswatini,N,2013,2009.25,X,1.852238,0.3754633,0.1384192,0.07000435,1.271456,1.9,0.3831529,0.1444594,0.0735517
SWZ,Eswatini,N,2015,2009.25,X,1.852238,0.377892,0.1416611,0.0718961,1.319011,1.9,0.389848,0.1477504,0.07551131
SYR,Syrian Arab Republic,N,1981,2004,X,2.742762,0.1544624,0.03211077,0.01000837,9.252851,1.9,0.03810496,0.005937667,0.001522005
SYR,Syrian Arab Republic,N,1984,2004,X,2.742762,0.2149482,0.04813241,0.01604281,10.293049,1.9,0.06237306,0.01055656,0.00285338
SYR,Syrian Arab Republic,N,1987,2004,X,2.742762,0.2573666,0.06092654,0.02109286,11.360852,1.9,0.08354613,0.01479039,0.004137233
SYR,Syrian Arab Republic,N,1990,2004,X,2.742762,0.2489064,0.05824442,0.0200099,12.446171,1.9,0.07837241,0.01386609,0.003850582
SYR,Syrian Arab Republic,N,1993,2004,X,2.742762,0.1549726,0.03227621,0.01006819,13.564167,1.9,0.03827421,0.005981194,0.001533971
SYR,Syrian Arab Republic,N,1996,2004,X,2.742762,0.116889,0.02265859,0.006690316,14.755286,1.9,0.0250585,0.003626344,0.0009046611
SYR,Syrian Arab Republic,N,1999,2004,X,2.742762,0.1323724,0.0264757,0.008005278,16.016092,1.9,0.03022647,0.004529578,0.001137719
SYR,Syrian Arab Republic,N,2002,2004,X,2.742762,0.1033479,0.01941325,0.005611486,17.087901,1.9,0.01964979,0.002934561,0.0007266996
SYR,Syrian Arab Republic,N,2005,2004,X,2.742762,0.08138364,0.01440734,0.004018401,18.294611,1.9,0.0138615,0.002001975,0.000483078
SYR,Syrian Arab Republic,N,2008,2004,X,2.742762,0.05903565,0.009773451,0.002624298,20.325443,1.9,0.008410072,0.001235083,0.0002888572
SYR,Syrian Arab Republic,N,2010,2004,X,2.742762,0.03901695,0.00613498,0.001576591,21.018834,1.9,0.004940383,0.0007021972,0.0001561108
SYR,Syrian Arab Republic,N,2011,2004,X,2.742762,0.05122207,0.008407836,0.002225767,20.863993,1.9,0.007215441,0.00103171,0.0002368007
SYR,Syrian Arab Republic,N,2012,2004,X,2.742762,0.1269292,0.02530826,0.007599209,20.420701,1.9,0.02883958,0.004248088,0.001063921
SYR,Syrian Arab Republic,N,2013,2004,X,2.742762,0.2257097,0.05123932,0.01724533,19.809141,1.9,0.06785735,0.01154492,0.003146274
SYR,Syrian Arab Republic,N,2015,2004,X,2.742762,0.458542,0.1367888,0.05586058,18.734987,1.9,0.2119205,0.04752459,0.0158086
TCD,Chad,N,1981,2003,X,1.525234,0.6930184,0.3140663,0.1756461,4.610167,1.9,0.7952042,0.3999821,0.2411314
TCD,Chad,N,1984,2003,X,1.525234,0.6206774,0.2598809,0.1375004,4.954046,1.9,0.7316956,0.342321,0.1965742
TCD,Chad,N,1987,2003,X,1.525234,0.5993937,0.2442916,0.1270497,5.408087,1.9,0.7089429,0.3254977,0.1840489
TCD,Chad,N,1990,2003,X,1.525234,0.5673394,0.2260689,0.1151138,5.956859,1.9,0.6820344,0.3056593,0.1695274
TCD,Chad,N,1993,2003,X,1.525234,0.6261929,0.2641858,0.1404261,6.555603,1.9,0.7365224,0.3469488,0.2000526
TCD,Chad,N,1996,2003,X,1.525234,0.611645,0.2529038,0.1327952,7.241134,1.9,0.7201579,0.334807,0.1909552
TCD,Chad,N,1999,2003,X,1.525234,0.6051655,0.2491684,0.1302938,8.041846,1.9,0.7157722,0.3307788,0.1879545
TCD,Chad,N,2002,2003,X,1.525234,0.5659761,0.2246579,0.1141985,9.001689,1.9,0.6803701,0.3041043,0.1684037
TCD,Chad,N,2005,,X,1.525234,0.2815144,0.08672262,0.03911812,10.067009,1.9,0.3981103,0.1367428,0.06514216
TCD,Chad,N,2008,,X,1.525234,0.3111141,0.1082684,0.05281698,11.133861,1.9,0.4220202,0.1591354,0.08184255
TCD,Chad,N,2010,,X,1.525234,0.2752806,0.0982463,0.04824394,11.887202,1.9,0.3708731,0.1428504,0.07420595
TCD,Chad,N,2011,2011,X,1.525234,0.2920026,0.1074313,0.05404894,12.288651,1.9,0.3843416,0.152864,0.08140646
TCD,Chad,N,2012,2011,X,1.525234,0.2700247,0.09831313,0.04871897,12.705135,1.9,0.3594167,0.1412348,0.07423923
TCD,Chad,N,2013,2011,X,1.525234,0.2632246,0.09454821,0.04654565,13.133589,1.9,0.3490476,0.1364457,0.07129674
TCD,Chad,N,2015,2011,X,1.525234,0.2542115,0.08963063,0.04378016,14.009413,1.9,0.338504,0.1302595,0.06752834
TGO,Togo,N,1981,2006,X,2.012739,0.4244995,0.1401312,0.06206427,2.812039,1.9,0.3908449,0.1243051,0.05348384
TGO,Togo,N,1984,2006,X,2.012739,0.5135029,0.1854704,0.08810154,3.140237,1.9,0.4751972,0.1671398,0.07731336
TGO,Togo,N,1987,2006,X,2.012739,0.527842,0.1941198,0.0932819,3.47408,1.9,0.4926896,0.1753146,0.08209691
TGO,Togo,N,1990,2006,X,2.012739,0.5190026,0.1889952,0.0901995,3.78694,1.9,0.4826408,0.170454,0.07924942
TGO,Togo,N,1993,2006,X,2.012739,0.656043,0.2886344,0.1559514,4.064926,1.9,0.6303386,0.2676486,0.1409989
TGO,Togo,N,1996,2006,X,2.012739,0.5542974,0.2095807,0.1027684,4.398238,1.9,0.5207856,0.1901451,0.09088864
TGO,Togo,N,1999,2006,X,2.012739,0.5292513,0.1950728,0.09385862,4.825704,1.9,0.4950954,0.1762225,0.08263013
TGO,Togo,N,2002,2006,X,2.012739,0.5908016,0.2359129,0.1195717,5.251472,1.9,0.5636027,0.2156848,0.1065716
TGO,Togo,N,2005,2006,X,2.012739,0.5894671,0.2351889,0.1190971,5.683268,1.9,0.562597,0.2149749,0.1061265
TGO,Togo,N,2008,,X,2.012739,0.5827021,0.2431738,0.1288246,6.161796,1.9,0.5562054,0.2237711,0.1160185
TGO,Togo,N,2010,,X,2.012739,0.5744007,0.2482544,0.1362878,6.502952,1.9,0.5472777,0.2297604,0.123719
TGO,Togo,N,2011,2011,X,2.012739,0.5658179,0.2501315,0.1393895,6.679282,1.9,0.5417968,0.2320634,0.1269433
TGO,Togo,N,2012,,X,2.012739,0.5544046,0.241436,0.1337866,6.859482,1.9,0.5297115,0.2235406,0.1217084
TGO,Togo,N,2013,,X,2.012739,0.5433309,0.2330063,0.128426,7.042948,1.9,0.5194815,0.2152618,0.1167139
TGO,Togo,N,2015,2015,X,2.012739,0.5211145,0.216408,0.118064,7.416802,1.9,0.4915413,0.1990122,0.1070963
THA,Thailand,N,1981,1981,X,2.340834,0.2800951,0.08054187,0.03042079,48.337503,1.9,0.195753,0.05016192,0.01726299
THA,Thailand,N,1984,,X,2.340834,0.2627659,0.06893435,0.02400211,51.108082,1.9,0.1751376,0.03986638,0.0124688
THA,Thailand,N,1987,,X,2.340834,0.2447764,0.05744767,0.01785577,53.964406,1.9,0.1539654,0.02983795,0.007973401
THA,Thailand,N,1990,1990,X,2.340834,0.1751126,0.03944753,0.01327674,56.582821,1.9,0.09373932,0.01785557,0.005482722
THA,Thailand,N,1993,,X,2.340834,0.1034826,0.0203172,0.006170555,58.364891,1.9,0.04902597,0.007967017,0.002206075
THA,Thailand,N,1996,1996,X,2.340834,0.04907618,0.009230394,0.002643231,60.151472,1.9,0.02247521,0.003389027,0.0008382793
THA,Thailand,N,1999,1999,X,2.340834,0.06655805,0.0112223,0.002953741,62.306651,1.9,0.02542037,0.003600306,0.0007845064
THA,Thailand,N,2002,2002,X,2.340834,0.03399039,0.005733821,0.001786026,64.073164,1.9,0.0114398,0.002213626,0.0007527233
THA,Thailand,N,2005,,X,2.340834,0.01764116,0.003018224,0.0008739776,65.42547,1.9,0.006401604,0.001126915,0.0003033838
THA,Thailand,N,2008,2008,X,2.340834,0.006366414,0.0008681093,0.0001991389,66.54576,1.9,0.001498485,0.0002111324,4.813995e-05
THA,Thailand,N,2010,2010,X,2.340834,0.004929255,0.0006739501,0.0001442723,67.208808,1.9,0.001418206,0.0001367154,2.629581e-05
THA,Thailand,N,2011,2011,X,2.340834,0.001859575,0.0002345912,5.797318e-05,67.53013,1.9,0.0004406722,6.775626e-05,1.64258e-05
THA,Thailand,N,2012,2012,X,2.340834,0.002756593,0.0003696443,9.865753e-05,67.843979,1.9,0.0005606,0.0001171096,3.633463e-05
THA,Thailand,N,2013,2013,X,2.340834,0.001251344,0.0001728916,3.788009e-05,68.143065,1.9,0.0003922005,3.789783e-05,6.560985e-06
THA,Thailand,N,2015,2015,X,2.340834,0.0009192396,0.0001795217,8.074309e-05,68.6576,1.9,0.0002562514,0.0001075688,5.101331e-05
TJK,Tajikistan,N,1981,1999,X,2.510501,0.04080034,0.01089657,0.004755306,4.020778,1.9,0.01794361,0.005440697,0.002322706
TJK,Tajikistan,N,1984,1999,X,2.510501,0.04300769,0.01172752,0.005103305,4.397525,1.9,0.01915409,0.005797289,0.002497636
TJK,Tajikistan,N,1987,1999,X,2.510501,0.05333238,0.01392273,0.006007985,4.843951,1.9,0.02285674,0.006718525,0.002939757
TJK,Tajikistan,N,1990,1999,X,2.510501,0.05938479,0.01519721,0.006505121,5.283728,1.9,0.0238536,0.007210111,0.003173969
TJK,Tajikistan,N,1993,1999,X,2.510501,0.4619766,0.1388923,0.06104996,5.594114,1.9,0.2539875,0.0690207,0.02892698
TJK,Tajikistan,N,1996,1999,X,2.510501,0.8868556,0.4238894,0.2403534,5.84954,1.9,0.7575477,0.2938842,0.1475124
TJK,Tajikistan,N,1999,1999,X,2.510501,0.7552692,0.2922599,0.1464878,6.114886,1.9,0.5437197,0.17513,0.07908028
TJK,Tajikistan,N,2002,,X,2.510501,0.5324016,0.1744011,0.07811712,6.447688,1.9,0.3288309,0.09130627,0.03656415
TJK,Tajikistan,N,2005,,X,2.510501,0.2743022,0.07532701,0.03201143,6.854176,1.9,0.1302329,0.03486374,0.01511016
TJK,Tajikistan,N,2008,,X,2.510501,0.156253,0.04441122,0.02068202,7.309728,1.9,0.07502002,0.02264342,0.01137819
TJK,Tajikistan,N,2010,,X,2.510501,0.1222449,0.0271562,0.009324649,7.64163,1.9,0.04670639,0.009503824,0.002914594
TJK,Tajikistan,N,2011,,X,2.510501,0.1170181,0.0268218,0.009444778,7.815949,1.9,0.04735142,0.009813079,0.003146465
TJK,Tajikistan,N,2012,,X,2.510501,0.1119231,0.02639457,0.009492811,7.995062,1.9,0.0463158,0.01001373,0.003321067
TJK,Tajikistan,N,2013,,X,2.510501,0.1114444,0.0259061,0.00950237,8.177809,1.9,0.04629986,0.01014291,0.00345281
TJK,Tajikistan,N,2015,2015,X,2.510501,0.1064554,0.02556381,0.009754105,8.548651,1.9,0.0481373,0.01049682,0.003746569
TLS,Timor-Leste,N,2002,,X,1.245963,0.1905184,0.04482505,0.01488046,0.923825,1.9,0.4608377,0.1418305,0.06000309
TLS,Timor-Leste,N,2005,,X,1.245963,0.1742205,0.03545993,0.0110466,1.026484,1.9,0.4628759,0.1329343,0.05261127
TLS,Timor-Leste,N,2008,,X,1.245963,0.1842693,0.03521272,0.009774183,1.07811,1.9,0.5238214,0.1468307,0.05600865
TLS,Timor-Leste,N,2010,,X,1.245963,0.1037614,0.01639195,0.00410679,1.109591,1.9,0.3858929,0.09325953,0.03188089
TLS,Timor-Leste,N,2011,,X,1.245963,0.1154066,0.01922074,0.004984151,1.131523,1.9,0.4125872,0.101963,0.03562803
TLS,Timor-Leste,N,2012,,X,1.245963,0.1043351,0.0172329,0.004458703,1.15676,1.9,0.390571,0.09474264,0.03265442
TLS,Timor-Leste,N,2013,,X,1.245963,0.08141634,0.01293882,0.003276792,1.184366,1.9,0.3425316,0.07858605,0.02612083
TLS,Timor-Leste,N,2015,2014,X,1.245963,0.07145321,0.01165698,0.002933636,1.240977,1.9,0.3234069,0.07244872,0.02379118
TON,Tonga,N,1981,2001,X,2.29976,0.1107386,0.03136708,0.01421409,0.093453,1.9,0.06875598,0.0200658,0.008914936
TON,Tonga,N,1984,2001,X,2.29976,0.08604452,0.02600184,0.01174627,0.093842,1.9,0.05189858,0.01672315,0.007296962
TON,Tonga,N,1987,2001,X,2.29976,0.06875598,0.02024892,0.008999343,0.094384,1.9,0.0457452,0.01310722,0.005448405
TON,Tonga,N,1990,2001,X,2.29976,0.07506085,0.02242898,0.01003618,0.095153,1.9,0.04714421,0.01453404,0.00615243
TON,Tonga,N,1993,2001,X,2.29976,0.05960247,0.0179013,0.007887826,0.095644,1.9,0.04092423,0.01154269,0.004689266
TON,Tonga,N,1996,2001,X,2.29976,0.04862363,0.01511334,0.00644852,0.096369,1.9,0.03197238,0.009522252,0.003715941
TON,Tonga,N,1999,2001,X,2.29976,0.0457452,0.01344022,0.00560729,0.097591,1.9,0.03151714,0.00837019,0.003152902
TON,Tonga,N,2002,,X,2.29976,0.03739794,0.01015631,0.004054664,0.099184,1.9,0.02224207,0.006009667,0.00217079
TON,Tonga,N,2005,,X,2.29976,0.03060593,0.007636098,0.002946576,0.101041,1.9,0.01745329,0.004364332,0.001540543
TON,Tonga,N,2008,,X,2.29976,0.03083335,0.006377585,0.002309526,0.103005,1.9,0.01454981,0.003348595,0.001181308
TON,Tonga,N,2010,,X,2.29976,0.02394348,0.004820311,0.001681655,0.104137,1.9,0.01100642,0.002452661,0.0008207102
TON,Tonga,N,2011,,X,2.29976,0.02165667,0.004489582,0.001544546,0.104577,1.9,0.009793783,0.002255914,0.0007338618
TON,Tonga,N,2012,,X,2.29976,0.02109815,0.004330112,0.001464893,0.104951,1.9,0.009656725,0.002138928,0.0006772057
TON,Tonga,N,2013,,X,2.29976,0.02244322,0.004525875,0.001506953,0.105328,1.9,0.01082099,0.002192911,0.0006818009
TON,Tonga,N,2015,2015,X,2.29976,0.01899567,0.003899208,0.001240881,0.106364,1.9,0.009524903,0.001802304,0.0005160711
